PARID,SALEDATE,PRICE,RECORDDATE,INSTRUNO,INSTRUTYPE,LANDCOURT_NO,CERT_NO,BOOK,PAGE,CONV_TAX,DOC_TYPE,VALCODE,VALCODE,SALETYP
210080820021     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820021     ,2013/04/25,    550000,2013/05/03,                    ,Fee conveyance                          ,T8523151                                ,1059872                                 ,        ,        ,825                                     ,Warranty deed/Assignment of apt lease   ,Valid Sale                              ,0 ,Improved
210080820021     ,2008/11/13,          ,2008/12/31,                    ,Fee conveyance                          ,3816634                                 ,932310                                  ,        ,        ,0                                       ,Deed                                    ,                                        ,  ,
210080820021     ,2008/02/11,          ,2008/06/03,                    ,Fee conveyance                          ,3754848                                 ,910406                                  ,        ,        ,0                                       ,Deed                                    ,                                        ,  ,
210080820021     ,2003/03/03,          ,2003/03/11,                    ,Fee conveyance                          ,2901778                                 ,639226                                  ,        ,        ,0                                       ,Apartment deed                          ,Related individuals                     ,4 ,
210080820021     ,2003/03/03,          ,2003/03/11,                    ,Fee conveyance                          ,2901780                                 ,639227                                  ,        ,        ,0                                       ,Apartment deed                          ,Related individuals                     ,4 ,
210080820021     ,1996/07/08,    214000,1996/07/16,0000000000          ,Fee conveyance                          ,2323184                                 ,477926                                  ,        ,        ,214.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820021     ,1996/06/12,    195000,1996/06/20,0000000000          ,Fee conveyance                          ,2317272                                 ,476578                                  ,        ,        ,195.00                                  ,                                        ,                                        ,  ,
210080820021     ,1993/08/10,    428571,1993/08/27,0000000000          ,Fee conveyance                          ,2060091                                 ,420421                                  ,        ,        ,428.57                                  ,                                        ,                                        ,  ,
210080820021     ,1991/03/07,    320250,1991/05/24,0000000000          ,Fee conveyance                          ,1822632                                 ,370173                                  ,        ,        ,160.10                                  ,                                        ,Valid                                   ,X ,Improved
210080820021     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820021     ,1900/01/01,          ,1997/04/02,0000000000          ,Fee conveyance                          ,2373451                                 ,489759                                  ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
210080820022     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820022     ,2008/12/19,          ,2008/12/30,                    ,Fee conveyance                          ,3815990                                 ,932083                                  ,        ,        ,0                                       ,Quitclaim apartment deed                ,                                        ,  ,
210080820022     ,2008/12/18,          ,2008/12/30,                    ,Land Court Order (all types)            ,177357                                  ,369367                                  ,        ,        ,                                        ,Land Court Order (all types)            ,                                        ,  ,
210080820022     ,1991/05/07,    325000,1991/05/14,0000000000          ,Fee conveyance                          ,1819723                                 ,369367                                  ,        ,        ,162.50                                  ,                                        ,Valid                                   ,X ,Vacant Land
210080820022     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820023     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820023     ,2013/02/28,    635000,2013/03/06,                    ,Fee conveyance                          ,T8465025                                ,1056763                                 ,        ,        ,1270                                    ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
210080820023     ,2002/11/12,    407500,2002/11/29,                    ,Fee conveyance                          ,2865677                                 ,629796                                  ,        ,        ,407.50                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820023     ,1999/12/01,    293000,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
210080820023     ,1996/12/01,    292900,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Developer sale                          ,8 ,Improved
210080820023     ,1991/11/06,    267750,1991/11/22,0000000000          ,Fee conveyance                          ,1867148                                 ,380371                                  ,        ,        ,133.80                                  ,                                        ,                                        ,  ,
210080820023     ,1991/11/06,    178500,1991/11/22,0000000000          ,Fee conveyance                          ,1867149                                 ,380372                                  ,        ,        ,89.25                                   ,                                        ,                                        ,  ,
210080820023     ,1991/10/18,    178500,1991/11/22,0000000000          ,Fee conveyance                          ,1867150                                 ,380373                                  ,        ,        ,89.25                                   ,                                        ,                                        ,  ,
210080820023     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820024     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820024     ,2017/08/24,          ,2017/08/25,                    ,Fee conveyance                          ,T10098299                               ,1079450                                 ,        ,        ,0                                       ,Land Court Order (all types)            ,                                        ,  ,
210080820024     ,2014/05/30,    800000,2014/06/05,                    ,Fee conveyance                          ,T8921096                                ,1079450                                 ,        ,        ,2000                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820024     ,2000/01/01,    410000,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid Sale                              ,0 ,Improved
210080820024     ,1999/12/17,    410000,2000/01/07,0000000000          ,Fee conveyance                          ,2600260                                 ,546,544                                 ,        ,        ,410.00                                  ,                                        ,Valid Sale                              ,0 ,
210080820024     ,1991/04/11,    500000,1991/05/03,0000000000          ,Fee conveyance                          ,1817396                                 ,368902                                  ,        ,        ,250.00                                  ,                                        ,Valid Sale                              ,0 ,Improved
210080820024     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid Sale                              ,0 ,
210080820025     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820025     ,2010/10/07,    490000,2010/10/22,                    ,Fee conveyance                          ,4012571                                 ,1001606                                 ,        ,        ,735                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820025     ,2004/01/29,      1001,2004/02/19,                    ,Fee conveyance                          ,3071599                                 ,685157                                  ,        ,        ,1                                       ,Quitclaim apartment deed                ,                                        ,  ,
210080820025     ,2002/07/03,       100,2002/07/26,                    ,Fee conveyance                          ,2826434                                 ,618118                                  ,        ,        ,1                                       ,Quitclaim apartment deed                ,Other                                   ,7 ,
210080820025     ,2002/06/19,    360000,2002/07/10,                    ,Fee conveyance                          ,2821610                                 ,616620                                  ,        ,        ,360.00                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820025     ,2000/04/01,    285000,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
210080820025     ,2000/03/28,    285000,2000/04/07,0000000000          ,Fee conveyance                          ,2617900                                 ,551996                                  ,        ,        ,285.00                                  ,                                        ,                                        ,  ,
210080820025     ,1991/04/11,    320250,1991/05/01,0000000000          ,Fee conveyance                          ,1816911                                 ,368737                                  ,        ,        ,160.10                                  ,                                        ,Valid                                   ,X ,Improved
210080820025     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820026     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820026     ,2009/11/27,    555000,2009/12/11,                    ,Fee conveyance                          ,3923442                                 ,967128                                  ,        ,        ,832.5                                   ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
210080820026     ,2006/10/12,          ,2006/10/20,                    ,Fee conveyance                          ,3501680                                 ,829476                                  ,        ,        ,0                                       ,Quitclaim deed                          ,                                        ,  ,
210080820026     ,2005/06/06,          ,2005/07/11,                    ,Fee conveyance                          ,3294322                                 ,757943                                  ,        ,        ,0                                       ,Apartment deed                          ,Related individuals                     ,4 ,Improved
210080820026     ,2005/04/22,          ,2005/05/02,                    ,Fee conveyance                          ,3260995                                 ,746208                                  ,        ,        ,710                                     ,Apartment deed                          ,                                        ,  ,
210080820026     ,2003/02/19,    385000,2003/03/03,                    ,Fee conveyance                          ,2898187                                 ,638360                                  ,        ,        ,385                                     ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
210080820026     ,1991/04/11,    325000,1991/06/18,0000000000          ,Fee conveyance                          ,1828102                                 ,371386                                  ,        ,        ,162.50                                  ,                                        ,Valid                                   ,X ,Improved
210080820026     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820027     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820027     ,2023/01/11,      1000,2023/01/17,                    ,Fee conveyance                          ,T12069165                               ,1249011                                 ,        ,        ,1.5                                     ,Quitclaim deed                          ,Other                                   ,2 ,Improved
210080820027     ,2022/07/20,   1550000,2022/07/26,                    ,Fee conveyance                          ,T11894042                               ,1240924                                 ,        ,        ,6200                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820027     ,2020/02/12,    935000,2020/02/14,                    ,Fee conveyance                          ,T11001074                               ,1189719                                 ,        ,        ,2337.5                                  ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
210080820027     ,2015/02/25,    895000,2015/03/03,                    ,Fee conveyance                          ,T9192055                                ,1093510                                 ,        ,        ,2237.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820027     ,2007/08/13,          ,2007/09/07,                    ,Fee conveyance                          ,3652675                                 ,875716                                  ,        ,        ,0                                       ,Quitclaim apartment deed                ,                                        ,  ,
210080820027     ,2007/08/06,   1030000,2007/08/24,                    ,Fee conveyance                          ,3646527                                 ,873607                                  ,        ,        ,3605                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820027     ,2006/09/13,          ,2006/09/25,                    ,Fee conveyance                          ,3486898                                 ,824875                                  ,        ,        ,0                                       ,Quitclaim apartment deed                ,                                        ,  ,
210080820027     ,2006/09/13,          ,2006/09/19,                    ,Fee conveyance                          ,3483846                                 ,823820                                  ,        ,        ,0                                       ,Quitclaim apartment deed                ,                                        ,  ,
210080820027     ,2006/02/07,    875000,2006/02/14,                    ,Fee conveyance                          ,3391151                                 ,792855                                  ,        ,        ,2187.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820027     ,1996/08/21,    270000,1996/09/10,0000000000          ,Fee conveyance                          ,2334821                                 ,480398                                  ,        ,        ,270.00                                  ,                                        ,Developer sale                          ,8 ,Improved
210080820027     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820028     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820028     ,2022/04/08,   1295000,2022/04/14,                    ,Fee conveyance                          ,T11791221                               ,1235332                                 ,        ,        ,5180                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820028     ,1997/04/25,    269000,1997/05/01,0000000000          ,Fee conveyance                          ,2378622                                 ,491063                                  ,        ,        ,269.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820028     ,1995/04/19,    250000,1995/05/22,0000000000          ,Fee conveyance                          ,2238494                                 ,456951                                  ,        ,        ,250.00                                  ,                                        ,Foreclosure                             ,5 ,Improved
210080820028     ,1991/04/11,    446250,1991/05/01,0000000000          ,Fee conveyance                          ,1816988                                 ,368756                                  ,        ,        ,232.10                                  ,                                        ,Valid                                   ,X ,Improved
210080820028     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820028     ,1900/01/01,    447666,1992/12/10,0000000000          ,Fee conveyance                          ,1978606                                 ,403709                                  ,        ,        ,223.83                                  ,                                        ,                                        ,  ,
210080820029     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820029     ,2011/03/18,    650000,2011/04/21,                    ,Fee conveyance                          ,4067272                                 ,1021081                                 ,        ,        ,1625                                    ,Apartment deed                          ,Related individuals                     ,4 ,Improved
210080820029     ,2011/01/20,    650000,2011/02/02,                    ,Fee conveyance                          ,4045448                                 ,1012019                                 ,        ,        ,1625                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820029     ,1992/11/27,    356000,1991/11/27,0000000000          ,Fee conveyance                          ,1870471                                 ,381125                                  ,        ,        ,178.00                                  ,                                        ,                                        ,  ,
210080820029     ,1992/11/25,    322000,1992/12/02,0000000000          ,Fee conveyance                          ,1976041                                 ,403147                                  ,        ,        ,161.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820029     ,1991/11/01,    356000,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
210080820029     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820030     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820030     ,2005/04/25,          ,2005/12/15,                    ,Fee conveyance                          ,3367348                                 ,784071                                  ,        ,        ,0                                       ,Deed                                    ,Related individuals                     ,4 ,Improved
210080820030     ,2005/04/23,    900000,2005/05/06,                    ,Fee conveyance                          ,3264935                                 ,747383                                  ,        ,        ,900                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820030     ,2004/02/25,    650000,2004/03/31,                    ,Fee conveyance                          ,3091115                                 ,691138                                  ,        ,        ,650                                     ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
210080820030     ,1999/03/10,    285000,1999/03/17,0000000000          ,Fee conveyance                          ,2528552                                 ,527867                                  ,        ,        ,285.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820030     ,1995/05/15,    250000,1995/05/24,0000000000          ,Fee conveyance                          ,2238936                                 ,457020                                  ,        ,        ,250.00                                  ,                                        ,Foreclosure                             ,5 ,Improved
210080820030     ,1991/04/11,    446250,1991/05/01,0000000000          ,Fee conveyance                          ,1816986                                 ,368755                                  ,        ,        ,223.10                                  ,                                        ,Valid                                   ,X ,Improved
210080820030     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820030     ,1900/01/01,    447666,1992/12/10,0000000000          ,Fee conveyance                          ,1978607                                 ,403710                                  ,        ,        ,223.83                                  ,                                        ,                                        ,  ,
210080820031     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820031     ,2022/04/07,   1475000,2022/04/11,                    ,Fee conveyance                          ,T11788085                               ,1235009                                 ,        ,        ,5900                                    ,Exchange deed                           ,Valid Sale                              ,0 ,Improved
210080820031     ,2021/11/18,          ,2021/12/08,                    ,Land Court Order (all types)            ,T11664209                               ,                                        ,        ,        ,                                        ,Land Court Order (all types)            ,                                        ,  ,
210080820031     ,2017/01/13,          ,2017/01/13,                    ,Land Court Order (all types)            ,T9874440                                ,533936                                  ,        ,        ,0                                       ,Land Court Order (all types)            ,                                        ,  ,
210080820031     ,2016/12/27,          ,2017/01/13,                    ,Fee conveyance                          ,T9874441                                ,1130130                                 ,        ,        ,0                                       ,Apartment deed                          ,                                        ,  ,
210080820031     ,1999/05/12,    256000,1999/06/21,0000000000          ,Fee conveyance                          ,2553767                                 ,533,936                                 ,        ,        ,256.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820031     ,1991/04/11,    451500,1991/05/01,0000000000          ,Fee conveyance                          ,1816939                                 ,368743                                  ,        ,        ,225.75                                  ,                                        ,Valid                                   ,X ,Improved
210080820031     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820032     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820032     ,2020/11/30,    721350,2020/12/04,                    ,Fee conveyance                          ,T11295222                               ,1204296                                 ,        ,        ,1803.4                                  ,Warranty deed                           ,REO/Short sale                          ,R ,Improved
210080820032     ,2013/06/11,    657938,2013/09/20,                    ,Fee conveyance                          ,T8663347                                ,1067294                                 ,        ,        ,1644.9                                  ,Deed                                    ,Foreclosure                             ,5 ,
210080820032     ,2004/03/08,    690000,2004/03/25,                    ,Fee conveyance                          ,3088556                                 ,690365                                  ,        ,        ,690                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820032     ,1999/09/09,    400000,1999/09/15,0000000000          ,Fee conveyance                          ,2574624                                 ,539,292                                 ,        ,        ,400.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820032     ,1997/02/07,    235000,1997/03/07,0000000000          ,Fee conveyance                          ,2369188                                 ,488481                                  ,        ,        ,235.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820032     ,1991/04/11,    550000,1991/05/01,0000000000          ,Fee conveyance                          ,1816937                                 ,368742                                  ,        ,        ,275.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820032     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820033     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820033     ,2011/10/03,    575000,2011/10/13,                    ,Fee conveyance                          ,4103526                                 ,1032845                                 ,        ,        ,862.5                                   ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820033     ,2003/12/18,    507060,2003/12/30,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,507.1                                   ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820033     ,2002/12/04,          ,2003/01/06,                    ,Fee conveyance                          ,2878589                                 ,633381                                  ,        ,        ,0                                       ,Apartment deed                          ,Related individuals                     ,4 ,
210080820033     ,2001/11/27,    351100,2001/12/05,                    ,Fee conveyance                          ,2758112                                 ,597697                                  ,        ,        ,351.10                                  ,Commissioner's deed                     ,                                        ,  ,
210080820033     ,1991/04/11,    409500,1991/09/30,0000000000          ,Fee conveyance                          ,1854353                                 ,377564                                  ,        ,        ,204.75                                  ,                                        ,Valid                                   ,X ,Improved
210080820033     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820034     ,2025/02/04,   1295000,2025/02/10,                    ,Fee conveyance                          ,T12824041                               ,1280761                                 ,        ,        ,5180                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820034     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820034     ,2021/08/30,    915000,2021/09/17,                    ,Fee conveyance                          ,T11582279                               ,1221985                                 ,        ,        ,2287.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820034     ,2004/12/21,    500000,2004/12/30,                    ,Fee conveyance                          ,3212995                                 ,730158                                  ,        ,        ,500                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820034     ,2003/10/15,          ,2003/10/20,                    ,Land Court Order (all types)            ,153352                                  ,659361                                  ,        ,        ,0                                       ,Land Court Order (all types)            ,Related individuals                     ,4 ,Improved
210080820034     ,2003/07/24,     50000,2003/08/11,                    ,Fee conveyance                          ,2974871                                 ,659361                                  ,        ,        ,50                                      ,Apartment deed                          ,Related individuals                     ,4 ,Improved
210080820034     ,1999/08/02,    288000,1999/08/13,0000000000          ,Fee conveyance                          ,2567571                                 ,537,460                                 ,        ,        ,288.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820034     ,1991/07/12,    415000,1991/07/31,0000000000          ,Fee conveyance                          ,1839793                                 ,374265                                  ,        ,        ,207.50                                  ,                                        ,Valid                                   ,X ,Improved
210080820034     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820035     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820035     ,2015/02/10,    650000,2015/02/13,                    ,Fee conveyance                          ,T9174144                                ,1092726                                 ,        ,        ,1625                                    ,Apartment deed                          ,REO/Short sale                          ,R ,Improved
210080820035     ,2014/10/03,    519000,2014/10/10,                    ,Fee conveyance                          ,T9048072                                ,1086009                                 ,        ,        ,778.5                                   ,Warranty deed                           ,Foreclosure                             ,5 ,Improved
210080820035     ,2007/12/20,          ,2008/01/04,                    ,Fee conveyance                          ,3698726                                 ,891039                                  ,        ,        ,0                                       ,Trustee's quitclaim deed                ,                                        ,  ,
210080820035     ,2007/12/20,          ,2008/01/09,                    ,Fee conveyance                          ,3700123                                 ,891382                                  ,        ,        ,0                                       ,Quitclaim apartment deed                ,                                        ,  ,
210080820035     ,2004/07/16,    749000,2004/08/05,                    ,Fee conveyance                          ,3147381                                 ,708774                                  ,        ,        ,749                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820035     ,2002/12/20,    399000,2002/12/24,                    ,Fee conveyance                          ,2874905                                 ,632369                                  ,        ,        ,399.00                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080820035     ,2000/03/01,    328000,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
210080820035     ,2000/02/24,    328000,2000/03/01,0000000000          ,Fee conveyance                          ,2610027                                 ,549,455                                 ,        ,        ,328.00                                  ,                                        ,                                        ,  ,
210080820035     ,1997/04/11,    190000,1997/04/18,0000000000          ,Fee conveyance                          ,2376416                                 ,490502                                  ,        ,        ,190.00                                  ,                                        ,Valid                                   ,X ,Improved
210080820035     ,1991/03/07,    409500,1991/05/01,0000000000          ,Fee conveyance                          ,1816941                                 ,368744                                  ,        ,        ,204.75                                  ,                                        ,Valid                                   ,X ,Improved
210080820035     ,1990/10/29,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
210080820036     ,2024/09/19,          ,2024/10/25,                    ,Recorded document                       ,T12716184                               ,12716184                                ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080820036     ,2022/01/28,    985000,2022/02/04,                    ,Fee conveyance                          ,T11722104                               ,1231296                                 ,        ,        ,1970                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
