PARID,SALEDATE,PRICE,RECORDDATE,INSTRUNO,INSTRUTYPE,LANDCOURT_NO,CERT_NO,BOOK,PAGE,CONV_TAX,DOC_TYPE,VALCODE,VALCODE,SALETYP
390041440018     ,1998/10/30,          ,1999/03/22,9900042704          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440018     ,1993/06/17,    275000,1993/06/24,9300101546          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,137.50                                  ,                                        ,Valid                                   ,X ,Improved
390041440018     ,1989/10/31,    183000,1989/10/31,8900167131          ,Fee conveyance                          ,                                        ,                                        ,23825   ,660     ,91.50                                   ,                                        ,Valid                                   ,X ,Improved
390041440018     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440019     ,2022/02/11,   1123000,2022/02/24,A80900250           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,4492                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440019     ,2013/01/28,    629000,2013/01/31,A47790527           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1572.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440019     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440019     ,2003/01/17,    385000,2003/01/22,03-011072           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,385                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440019     ,1989/10/19,    173000,1989/10/25,8900163333          ,Fee conveyance                          ,                                        ,                                        ,23799   ,481     ,86.50                                   ,                                        ,Valid                                   ,X ,Improved
390041440019     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440020     ,2016/09/22,          ,2016/10/21,A61380950           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Apartment deed                          ,                                        ,  ,
390041440020     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440020     ,2000/05/31,          ,2000/07/28,0000104795          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440020     ,1989/10/24,    205000,1989/10/24,8900179469          ,Fee conveyance                          ,                                        ,                                        ,23911   ,239     ,102.50                                  ,                                        ,Valid                                   ,X ,Improved
390041440020     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440021     ,2022/04/09,   1180000,2022/04/25,A81500293           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,4720                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440021     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440021     ,1998/02/10,          ,1998/02/19,9800021498          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440021     ,1989/10/20,    173000,1989/10/20,8900161398          ,Fee conveyance                          ,                                        ,                                        ,23876   ,700     ,86.50                                   ,                                        ,Valid                                   ,X ,Improved
390041440021     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440022     ,2022/05/11,   1300000,2022/05/17,A81720402           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,5200                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440022     ,2019/05/21,    526000,2019/05/24,A70830191           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,789                                     ,Commissioner's deed                     ,REO/Short sale                          ,R ,
390041440022     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440022     ,2005/03/17,    560000,2005/03/23,05-056914           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,560                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440022     ,1990/03/15,          ,1991/01/18,9100007103          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440022     ,1989/10/11,    188000,1989/10/20,8900161388          ,Fee conveyance                          ,                                        ,                                        ,23786   ,591     ,94.00                                   ,                                        ,Valid                                   ,X ,Improved
390041440022     ,1989/06/06,          ,1991/01/18,9100007102          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440022     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440023     ,2019/12/05,    825000,2019/12/11,A72840230           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,2062.5                                  ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
390041440023     ,2012/07/02,    800000,2012/07/11,A45750075           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,2000                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440023     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440023     ,2006/03/23,          ,2006/03/29,06-059068           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Apartment deed                          ,                                        ,  ,
390041440023     ,1997/04/28,    283000,1997/05/09,9700060440          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,283.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440023     ,1993/02/12,          ,1993/04/15,9300059772          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440023     ,1990/02/08,    310000,1990/02/15,9000022536          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,155.00                                  ,                                        ,                                        ,  ,
390041440023     ,1989/10/25,    193000,1989/10/25,8900163335          ,Fee conveyance                          ,                                        ,                                        ,23799   ,508     ,96.50                                   ,                                        ,Valid                                   ,X ,Improved
390041440023     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440024     ,2021/08/31,          ,2021/10/14,A79571531           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,Quitclaim deed                          ,                                        ,  ,
390041440024     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440024     ,2010/05/13,    595000,2010/05/19,10-068639           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1487.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440024     ,2004/02/09,    570900,2004/02/13,04-030626           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,570.9                                   ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440024     ,1998/06/25,          ,1998/07/09,9800098888          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440024     ,1998/06/25,          ,1998/07/09,9800098889          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440024     ,1998/06/25,    240000,1998/07/17,9800103968          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,240.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440024     ,1996/08/19,          ,1996/10/04,9600143036          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
390041440024     ,1990/07/16,    350000,1990/07/31,9000116182          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,175.00                                  ,                                        ,Abnormal financing                      ,6 ,Improved
390041440024     ,1989/11/29,    245000,1989/11/29,8900181460          ,Fee conveyance                          ,                                        ,                                        ,23925   ,115     ,122.50                                  ,                                        ,Abnormal financing                      ,6 ,Improved
390041440024     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440025     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440025     ,2004/07/03,    105000,2004/07/21,04-148314           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,105                                     ,Apartment deed                          ,Other                                   ,7 ,Improved
390041440025     ,1998/07/23,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
390041440025     ,1993/10/01,          ,          ,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
390041440025     ,1989/10/26,    195000,1989/10/26,8900164215          ,Fee conveyance                          ,                                        ,                                        ,23805   ,350     ,97.50                                   ,                                        ,Valid                                   ,X ,Improved
390041440025     ,1989/10/17,    265000,1989/10/26,8900164216          ,Fee conveyance                          ,                                        ,                                        ,23805   ,364     ,132.50                                  ,                                        ,                                        ,  ,
390041440025     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440025     ,1900/01/01,          ,1999/12/29,0000000000          ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,                                        ,  ,
390041440026     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440026     ,2006/10/23,      1000,2006/11/16,06-209662           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1.5                                     ,Apartment deed                          ,                                        ,  ,
390041440026     ,1989/10/17,    225000,1989/10/25,8900163330          ,Fee conveyance                          ,                                        ,                                        ,23799   ,453     ,112.50                                  ,                                        ,Valid                                   ,X ,Improved
390041440026     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440027     ,2014/06/25,          ,2014/07/16,A53100559           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Apartment deed                          ,                                        ,  ,
390041440027     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440027     ,1999/09/24,    275000,1999/09/30,9900157049          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,275.00                                  ,                                        ,Valid Sale                              ,0 ,Improved
390041440027     ,1989/10/20,    183000,1989/10/20,8900161401          ,Fee conveyance                          ,                                        ,                                        ,23786   ,726     ,91.50                                   ,                                        ,Valid Sale                              ,0 ,Improved
390041440027     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440028     ,2014/04/22,    805000,2014/04/25,A52280111           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,2012.5                                  ,Exchange deed                           ,Valid Sale                              ,0 ,Improved
390041440028     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440028     ,2003/09/23,          ,2003/09/30,03-211325           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Apartment deed                          ,Related individuals                     ,4 ,Improved
390041440028     ,2000/05/26,    400000,2000/06/23,0000086163          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,400.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440028     ,2000/03/29,    315000,2000/04/05,0000045285          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,315.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440028     ,1989/10/20,    235000,1989/10/20,8900161385          ,Fee conveyance                          ,                                        ,                                        ,23786   ,552     ,117.50                                  ,                                        ,Valid                                   ,X ,Improved
390041440028     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440029     ,2016/02/29,          ,2016/03/21,A59240947           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Apartment deed                          ,                                        ,  ,
390041440029     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440029     ,2007/01/23,    665000,2007/01/30,07-017085           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1662.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440029     ,1990/03/06,    175000,1990/03/06,9000031746          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,87.50                                   ,                                        ,                                        ,  ,
390041440029     ,1990/02/01,    175000,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
390041440029     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440029     ,1900/01/01,     25000,1994/06/03,9400094169          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,25.00                                   ,                                        ,                                        ,  ,
390041440030     ,2024/06/24,    750000,2024/07/08,A89550134           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1875                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440030     ,2017/04/17,          ,2017/04/21,A63201100           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Quitclaim apartment deed                ,                                        ,  ,
390041440030     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440030     ,1989/12/08,    175000,1989/12/08,8900187092          ,Fee conveyance                          ,                                        ,                                        ,23965   ,1       ,87.50                                   ,                                        ,Valid                                   ,X ,Improved
390041440030     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440031     ,2016/02/29,          ,2016/03/21,A59240948           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Apartment deed                          ,                                        ,  ,
390041440031     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440031     ,2008/04/21,    555000,2008/05/05,08-071129           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,832.5                                   ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440031     ,2003/01/08,    270000,2003/01/17,03-009275           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,270                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440031     ,1989/12/15,    165000,1989/12/15,8900192416          ,Fee conveyance                          ,                                        ,                                        ,24003   ,163     ,82.50                                   ,                                        ,Valid                                   ,X ,Improved
390041440031     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440032     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440032     ,2000/02/18,    220000,2000/02/29,0000026447          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,220.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440032     ,1990/12/26,    210000,1990/12/28,9000198504          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,105.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440032     ,1990/12/21,    210000,1990/12/28,9000198503          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,105.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440032     ,1989/10/29,    145000,1989/10/29,8900181455          ,Fee conveyance                          ,                                        ,                                        ,23925   ,55      ,72.50                                   ,                                        ,Valid                                   ,X ,Improved
390041440032     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440033     ,2025/03/27,          ,2025/04/11,A9232000310         ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,Apartment deed                          ,                                        ,  ,
390041440033     ,2022/12/22,   1025000,2023/01/06,A84060168           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,4100                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440033     ,2018/07/11,    517500,2018/07/23,A67780600           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,776.3                                   ,Exchange deed                           ,Valid Sale                              ,0 ,Improved
390041440033     ,2017/10/02,          ,2017/10/09,A64910021           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Warranty deed                           ,                                        ,  ,
390041440033     ,2016/11/21,      1000,2016/12/15,A61930166           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1.5                                     ,Warranty deed                           ,                                        ,  ,
390041440033     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440033     ,2008/04/09,          ,2008/05/28,08-085652           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Warranty deed                           ,                                        ,  ,
390041440033     ,2008/04/09,          ,2008/05/28,08-085651           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Warranty deed                           ,                                        ,  ,
390041440033     ,2003/04/07,          ,2003/06/10,03-116488           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Deed                                    ,                                        ,  ,
390041440033     ,2000/11/15,    249000,2000/11/24,00-164603           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,249.00                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440033     ,1994/08/01,    175000,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Foreclosure                             ,5 ,Improved
390041440033     ,1989/12/11,    145000,1989/12/11,8900188576          ,Fee conveyance                          ,                                        ,                                        ,23978   ,679     ,72.50                                   ,                                        ,Valid                                   ,X ,Improved
390041440033     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440033     ,1900/01/01,    175000,1994/08/17,9400136776          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,175.00                                  ,                                        ,                                        ,  ,
390041440034     ,2020/12/04,    575000,2020/12/09,A76480131           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,862.5                                   ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440034     ,2020/07/27,    560000,2020/07/28,A75140201           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,846                                     ,Apartment deed                          ,Other                                   ,2 ,Improved
390041440034     ,2013/11/23,    455000,2013/11/29,A50810382           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,682.5                                   ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440034     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440034     ,2009/12/12,    420000,2009/12/16,09-191167           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,630                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440034     ,2004/07/16,    436000,2004/09/15,04-188659           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,436                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440034     ,1989/12/22,    145000,1989/12/22,8900197863          ,Fee conveyance                          ,                                        ,                                        ,24038   ,167     ,72.50                                   ,                                        ,Valid                                   ,X ,Improved
390041440034     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440035     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440035     ,2009/12/04,    415000,2009/12/21,09-193287           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,622.5                                   ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440035     ,2009/03/26,          ,2009/04/14,09-055240           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Trustee's limited warranty deed         ,                                        ,  ,
390041440035     ,2004/06/10,          ,2004/06/21,04-124071           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Deed to trust                           ,                                        ,  ,
390041440035     ,2000/10/04,    250000,2000/10/11,0000142481          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,250.00                                  ,                                        ,Valid Sale                              ,0 ,Improved
390041440035     ,1999/02/18,    185000,1999/02/25,9900028694          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,185.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440035     ,1990/07/02,          ,1990/07/24,9000111733          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440035     ,1989/12/01,    158000,1989/12/01,8900183286          ,Fee conveyance                          ,                                        ,                                        ,23938   ,653     ,79.00                                   ,                                        ,Valid                                   ,X ,Improved
390041440035     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440036     ,2020/07/29,          ,2020/08/11,A75280661           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,Quitclaim deed                          ,                                        ,  ,
390041440036     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440036     ,2002/05/28,    285000,2002/06/03,02-096539           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,285.00                                  ,Apartment deed                          ,                                        ,  ,
390041440036     ,1999/06/07,    192000,1999/06/18,9900097373          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,192.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440036     ,1991/05/01,    179000,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
390041440036     ,1991/04/02,    179000,1991/05/13,9100060777          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,89.50                                   ,                                        ,                                        ,  ,
390041440036     ,1990/03/30,    173200,1990/03/30,9000044637          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,86.60                                   ,                                        ,Valid                                   ,X ,Improved
390041440036     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440037     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440037     ,2006/10/25,          ,2006/11/01,06-199726           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Quitclaim apartment deed                ,                                        ,  ,
390041440037     ,1989/12/22,    154000,1989/12/26,8900198919          ,Fee conveyance                          ,                                        ,                                        ,24045   ,730     ,77.00                                   ,                                        ,Valid                                   ,X ,Improved
390041440037     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440038     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440038     ,2002/02/01,          ,2002/08/22,03-176306           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Apartment deed                          ,                                        ,  ,
390041440038     ,2000/01/21,    231000,2000/01/27,0000011185          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,231.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440038     ,1991/08/01,    220000,1991/08/05,9100104935          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,110.00                                  ,                                        ,                                        ,  ,
390041440038     ,1989/11/01,    162000,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
390041440038     ,1989/09/25,    162000,1989/11/17,8900176099          ,Fee conveyance                          ,                                        ,                                        ,23886   ,150     ,81.00                                   ,                                        ,                                        ,  ,
390041440038     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440039     ,2023/09/28,   1250000,2023/10/03,A86760291           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,5000                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440039     ,2012/06/22,    500000,2012/06/27,A45610426           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,750                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440039     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440039     ,2000/12/31,          ,2000/12/31,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Death                                   ,                                        ,  ,
390041440039     ,1999/04/20,          ,1999/05/10,9900072672          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440039     ,1989/11/14,    183000,1989/11/14,8900173893          ,Fee conveyance                          ,                                        ,                                        ,23870   ,626     ,91.50                                   ,                                        ,Valid                                   ,X ,Improved
390041440039     ,1989/06/05,          ,1989/06/07,8900083507          ,                                        ,                                        ,                                        ,23272   ,29      ,                                        ,                                        ,                                        ,  ,
390041440040     ,2021/10/18,      1000,2021/11/10,A79840689           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1.5                                     ,Apartment deed                          ,                                        ,  ,
390041440040     ,2012/05/31,          ,2012/06/14,A45480854           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0                                       ,Apartment deed                          ,Related individuals                     ,4 ,
390041440040     ,2010/09/15,          ,2010/09/15,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Route Slip                              ,                                        ,  ,
390041440040     ,2004/06/09,    575000,2004/06/16,04-120500           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,575                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
390041440040     ,2004/06/08,      1000,2004/06/16,04-120502           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,1                                       ,Apartment deed                          ,                                        ,  ,
390041440040     ,2000/10/09,          ,2000/10/17,0000146388          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
390041440040     ,2000/10/09,         0,2000/11/08,00-156990           ,Fee conveyance                          ,                                        ,                                        ,        ,        ,0.00                                    ,Apartment deed                          ,                                        ,  ,
390041440040     ,2000/03/01,    260000,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
390041440040     ,2000/02/17,    260000,2000/03/17,0000036064          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,260.00                                  ,                                        ,                                        ,  ,
390041440040     ,1999/12/01,    260000,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
390041440040     ,1999/11/15,          ,1999/12/20,9900200106          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,260.00                                  ,                                        ,                                        ,  ,
390041440040     ,1999/03/02,    216000,1999/03/15,9900037859          ,Fee conveyance                          ,                                        ,                                        ,        ,        ,216.00                                  ,                                        ,Valid                                   ,X ,Improved
390041440040     ,1989/12/27,    225000,1989/12/27,8900199515          ,Fee conveyance                          ,                                        ,                                        ,24049   ,352     ,112.50                                  ,                                        ,Valid                                   ,X ,Improved
