scope,tmk,year,building_value_bucket,units_in_bucket,transfer_count,priced_sale_count,median_price,mean_price,median_price_yoy_pct,price_index,notes
tmk,221008083,2019,1385500,1,1,1,800000,800000,,273.1308,
tmk,221008083,2020,1385500,1,1,0,,,,,transfers without arm's-length price
tmk,221008083,2021,1385500,1,1,1,999999,999999,,341.4131,
tmk,221008083,2022,1385500,1,0,0,,,,,no transfers
tmk,221008083,2023,1385500,1,0,0,,,,,no transfers
tmk,221008083,2024,1385500,1,1,1,1705000,1705000,,582.1099,
tmk,221008083,2025,1385500,1,0,0,,,,,no transfers
tmk,221008083,2026,1385500,1,0,0,,,,,no transfers
tmk,221008083,1992,1401300,5,0,0,,,,,no transfers
tmk,221008083,1993,1401300,5,0,0,,,,,no transfers
tmk,221008083,1994,1401300,5,0,0,,,,,no transfers
tmk,221008083,1995,1401300,5,0,0,,,,,no transfers
tmk,221008083,1996,1401300,5,1,1,343500,343500,,100.0000,
tmk,221008083,1997,1401300,5,4,4,313000,304125,-8.8792,91.1208,
tmk,221008083,1998,1401300,5,0,0,,,,,no transfers
tmk,221008083,1999,1401300,5,2,1,525000,525000,,152.8384,
tmk,221008083,2000,1401300,5,1,1,525000,525000,0.0000,152.8384,
tmk,221008083,2001,1401300,5,0,0,,,,,no transfers
tmk,221008083,2002,1401300,5,0,0,,,,,no transfers
tmk,221008083,2003,1401300,5,1,0,,,,,transfers without arm's-length price
tmk,221008083,2004,1401300,5,2,2,965000,965000,,280.9316,
tmk,221008083,2005,1401300,5,0,0,,,,,no transfers
tmk,221008083,2006,1401300,5,2,1,1595000,1595000,,464.3377,
tmk,221008083,2007,1401300,5,0,0,,,,,no transfers
tmk,221008083,2008,1401300,5,0,0,,,,,no transfers
tmk,221008083,2009,1401300,5,0,0,,,,,no transfers
tmk,221008083,2010,1401300,5,1,1,1100000,1100000,,320.2329,
tmk,221008083,2011,1401300,5,0,0,,,,,no transfers
tmk,221008083,2012,1401300,5,1,1,825000,825000,,240.1747,
tmk,221008083,2013,1401300,5,0,0,,,,,no transfers
tmk,221008083,2014,1401300,5,0,0,,,,,no transfers
tmk,221008083,2015,1401300,5,1,0,,,,,transfers without arm's-length price
tmk,221008083,2016,1401300,5,0,0,,,,,no transfers
tmk,221008083,2017,1401300,5,0,0,,,,,no transfers
tmk,221008083,2018,1401300,5,1,0,,,,,transfers without arm's-length price
tmk,221008083,2019,1401300,5,1,0,,,,,transfers without arm's-length price
tmk,221008083,2020,1401300,5,0,0,,,,,no transfers
tmk,221008083,2021,1401300,5,2,0,,,,,transfers without arm's-length price
tmk,221008083,2022,1401300,5,0,0,,,,,no transfers
tmk,221008083,2023,1401300,5,0,0,,,,,no transfers
tmk,221008083,2024,1401300,5,0,0,,,,,no transfers
tmk,221008083,2025,1401300,5,0,0,,,,,no transfers
tmk,221008083,2026,1401300,5,0,0,,,,,no transfers
tmk,221008083,1992,1412700,6,0,0,,,,,no transfers
tmk,221008083,1993,1412700,6,0,0,,,,,no transfers
tmk,221008083,1994,1412700,6,0,0,,,,,no transfers
tmk,221008083,1995,1412700,6,0,0,,,,,no transfers
tmk,221008083,1996,1412700,6,1,1,313000,313000,,100.0000,
tmk,221008083,1997,1412700,6,7,7,328250,328500,4.8722,104.8722,
tmk,221008083,1998,1412700,6,0,0,,,,,no transfers
tmk,221008083,1999,1412700,6,1,1,472000,472000,,150.7987,
tmk,221008083,2000,1412700,6,4,2,600000,600000,27.1186,191.6933,
tmk,221008083,2001,1412700,6,0,0,,,,,no transfers
tmk,221008083,2002,1412700,6,0,0,,,,,no transfers
tmk,221008083,2003,1412700,6,0,0,,,,,no transfers
tmk,221008083,2004,1412700,6,0,0,,,,,no transfers
tmk,221008083,2005,1412700,6,1,0,,,,,transfers without arm's-length price
tmk,221008083,2006,1412700,6,0,0,,,,,no transfers
tmk,221008083,2007,1412700,6,1,1,1050000,1050000,,335.4633,
tmk,221008083,2008,1412700,6,0,0,,,,,no transfers
tmk,221008083,2009,1412700,6,0,0,,,,,no transfers
tmk,221008083,2010,1412700,6,1,0,,,,,transfers without arm's-length price
tmk,221008083,2011,1412700,6,0,0,,,,,no transfers
tmk,221008083,2012,1412700,6,1,1,1100000,1100000,,351.4377,
tmk,221008083,2013,1412700,6,1,0,,,,,transfers without arm's-length price
tmk,221008083,2014,1412700,6,0,0,,,,,no transfers
tmk,221008083,2015,1412700,6,0,0,,,,,no transfers
tmk,221008083,2016,1412700,6,0,0,,,,,no transfers
tmk,221008083,2017,1412700,6,0,0,,,,,no transfers
tmk,221008083,2018,1412700,6,1,1,800000,800000,,255.5911,
tmk,221008083,2019,1412700,6,0,0,,,,,no transfers
tmk,221008083,2020,1412700,6,0,0,,,,,no transfers
tmk,221008083,2021,1412700,6,0,0,,,,,no transfers
tmk,221008083,2022,1412700,6,0,0,,,,,no transfers
tmk,221008083,2023,1412700,6,0,0,,,,,no transfers
tmk,221008083,2024,1412700,6,1,0,,,,,transfers without arm's-length price
tmk,221008083,2025,1412700,6,0,0,,,,,no transfers
tmk,221008083,2026,1412700,6,0,0,,,,,no transfers
tmk,221008083,1992,1421100,9,1,1,660000,660000,,100.0000,
tmk,221008083,1993,1421100,9,0,0,,,,,no transfers
tmk,221008083,1994,1421100,9,3,2,421500,421500,,63.8636,
tmk,221008083,1995,1421100,9,0,0,,,,,no transfers
tmk,221008083,1996,1421100,9,4,3,277750,272700,,42.0833,
tmk,221008083,1997,1421100,9,6,6,412000,394792,48.3348,62.4242,
tmk,221008083,1998,1421100,9,2,2,381000,381000,-7.5243,57.7273,
tmk,221008083,1999,1421100,9,1,1,372500,372500,-2.2310,56.4394,
tmk,221008083,2000,1421100,9,1,1,650000,650000,74.4966,98.4848,
tmk,221008083,2001,1421100,9,2,2,665000,665000,2.3077,100.7576,
tmk,221008083,2002,1421100,9,0,0,,,,,no transfers
tmk,221008083,2003,1421100,9,1,0,,,,,transfers without arm's-length price
tmk,221008083,2004,1421100,9,0,0,,,,,no transfers
tmk,221008083,2005,1421100,9,0,0,,,,,no transfers
tmk,221008083,2006,1421100,9,0,0,,,,,no transfers
tmk,221008083,2007,1421100,9,1,1,1100000,1100000,,166.6667,
tmk,221008083,2008,1421100,9,0,0,,,,,no transfers
tmk,221008083,2009,1421100,9,2,1,850000,850000,,128.7879,
tmk,221008083,2010,1421100,9,0,0,,,,,no transfers
tmk,221008083,2011,1421100,9,0,0,,,,,no transfers
tmk,221008083,2012,1421100,9,2,0,,,,,transfers without arm's-length price
tmk,221008083,2013,1421100,9,0,0,,,,,no transfers
tmk,221008083,2014,1421100,9,1,0,,,,,transfers without arm's-length price
tmk,221008083,2015,1421100,9,0,0,,,,,no transfers
tmk,221008083,2016,1421100,9,0,0,,,,,no transfers
tmk,221008083,2017,1421100,9,3,2,1070000,1070000,,162.1212,
tmk,221008083,2018,1421100,9,1,1,745000,745000,-30.3738,112.8788,
tmk,221008083,2019,1421100,9,0,0,,,,,no transfers
tmk,221008083,2020,1421100,9,3,2,992500,992500,,150.3788,
tmk,221008083,2021,1421100,9,3,3,1199000,1245667,20.8060,181.6667,
tmk,221008083,2022,1421100,9,1,1,1765000,1765000,47.2060,267.4242,
tmk,221008083,2023,1421100,9,2,2,1666250,1666250,-5.5949,252.4621,
tmk,221008083,2024,1421100,9,1,1,1650000,1650000,-0.9752,250.0000,
tmk,221008083,2025,1421100,9,0,0,,,,,no transfers
tmk,221008083,2026,1421100,9,0,0,,,,,no transfers
tmk,221008083,1992,1440600,1,0,0,,,,,no transfers
tmk,221008083,1993,1440600,1,0,0,,,,,no transfers
tmk,221008083,1994,1440600,1,1,1,370000,370000,,100.0000,
tmk,221008083,1995,1440600,1,0,0,,,,,no transfers
tmk,221008083,1996,1440600,1,0,0,,,,,no transfers
tmk,221008083,1997,1440600,1,0,0,,,,,no transfers
tmk,221008083,1998,1440600,1,0,0,,,,,no transfers
tmk,221008083,1999,1440600,1,1,1,450000,450000,,121.6216,
tmk,221008083,2000,1440600,1,0,0,,,,,no transfers
tmk,221008083,2001,1440600,1,0,0,,,,,no transfers
tmk,221008083,2002,1440600,1,0,0,,,,,no transfers
tmk,221008083,2003,1440600,1,0,0,,,,,no transfers
tmk,221008083,2004,1440600,1,0,0,,,,,no transfers
tmk,221008083,2005,1440600,1,0,0,,,,,no transfers
tmk,221008083,2006,1440600,1,0,0,,,,,no transfers
tmk,221008083,2007,1440600,1,0,0,,,,,no transfers
tmk,221008083,2008,1440600,1,1,1,1100000,1100000,,297.2973,
tmk,221008083,2009,1440600,1,0,0,,,,,no transfers
tmk,221008083,2010,1440600,1,0,0,,,,,no transfers
tmk,221008083,2011,1440600,1,0,0,,,,,no transfers
tmk,221008083,2012,1440600,1,0,0,,,,,no transfers
tmk,221008083,2013,1440600,1,0,0,,,,,no transfers
tmk,221008083,2014,1440600,1,2,2,412500,412500,,111.4865,
tmk,221008083,2015,1440600,1,0,0,,,,,no transfers
tmk,221008083,2016,1440600,1,0,0,,,,,no transfers
tmk,221008083,2017,1440600,1,0,0,,,,,no transfers
tmk,221008083,2018,1440600,1,0,0,,,,,no transfers
tmk,221008083,2019,1440600,1,0,0,,,,,no transfers
tmk,221008083,2020,1440600,1,0,0,,,,,no transfers
tmk,221008083,2021,1440600,1,0,0,,,,,no transfers
tmk,221008083,2022,1440600,1,0,0,,,,,no transfers
tmk,221008083,2023,1440600,1,0,0,,,,,no transfers
tmk,221008083,2024,1440600,1,0,0,,,,,no transfers
tmk,221008083,2025,1440600,1,0,0,,,,,no transfers
tmk,221008083,2026,1440600,1,0,0,,,,,no transfers
tmk,221008083,1992,1446000,4,0,0,,,,,no transfers
tmk,221008083,1993,1446000,4,0,0,,,,,no transfers
tmk,221008083,1994,1446000,4,0,0,,,,,no transfers
tmk,221008083,1995,1446000,4,0,0,,,,,no transfers
tmk,221008083,1996,1446000,4,0,0,,,,,no transfers
tmk,221008083,1997,1446000,4,4,4,343400,347188,,100.0000,
tmk,221008083,1998,1446000,4,0,0,,,,,no transfers
tmk,221008083,1999,1446000,4,0,0,,,,,no transfers
tmk,221008083,2000,1446000,4,0,0,,,,,no transfers
tmk,221008083,2001,1446000,4,2,2,782500,782500,,227.8684,
tmk,221008083,2002,1446000,4,0,0,,,,,no transfers
tmk,221008083,2003,1446000,4,1,1,680000,680000,,198.0198,
tmk,221008083,2004,1446000,4,1,0,,,,,transfers without arm's-length price
tmk,221008083,2005,1446000,4,2,1,1100000,1100000,,320.3262,
tmk,221008083,2006,1446000,4,1,1,1295000,1295000,17.7273,377.1112,
tmk,221008083,2007,1446000,4,1,1,1050000,1050000,-18.9189,305.7659,
tmk,221008083,2008,1446000,4,0,0,,,,,no transfers
tmk,221008083,2009,1446000,4,0,0,,,,,no transfers
tmk,221008083,2010,1446000,4,1,1,975000,975000,,283.9255,
tmk,221008083,2011,1446000,4,0,0,,,,,no transfers
tmk,221008083,2012,1446000,4,0,0,,,,,no transfers
tmk,221008083,2013,1446000,4,1,1,1000000,1000000,,291.2056,
tmk,221008083,2014,1446000,4,1,0,,,,,transfers without arm's-length price
tmk,221008083,2015,1446000,4,0,0,,,,,no transfers
tmk,221008083,2016,1446000,4,1,1,990000,990000,,288.2935,
tmk,221008083,2017,1446000,4,0,0,,,,,no transfers
tmk,221008083,2018,1446000,4,1,1,1050000,1050000,,305.7659,
tmk,221008083,2019,1446000,4,2,0,,,,,transfers without arm's-length price
tmk,221008083,2020,1446000,4,0,0,,,,,no transfers
tmk,221008083,2021,1446000,4,0,0,,,,,no transfers
tmk,221008083,2022,1446000,4,0,0,,,,,no transfers
tmk,221008083,2023,1446000,4,0,0,,,,,no transfers
tmk,221008083,2024,1446000,4,0,0,,,,,no transfers
tmk,221008083,2025,1446000,4,0,0,,,,,no transfers
tmk,221008083,2026,1446000,4,0,0,,,,,no transfers
tmk,221008083,1992,1490300,2,0,0,,,,,no transfers
tmk,221008083,1993,1490300,2,0,0,,,,,no transfers
tmk,221008083,1994,1490300,2,0,0,,,,,no transfers
tmk,221008083,1995,1490300,2,0,0,,,,,no transfers
tmk,221008083,1996,1490300,2,1,1,373700,373700,,100.0000,
tmk,221008083,1997,1490300,2,1,1,368650,368650,-1.3514,98.6486,
tmk,221008083,1998,1490300,2,0,0,,,,,no transfers
tmk,221008083,1999,1490300,2,2,1,375000,375000,,100.3479,
tmk,221008083,2000,1490300,2,1,0,,,,,transfers without arm's-length price
tmk,221008083,2001,1490300,2,0,0,,,,,no transfers
tmk,221008083,2002,1490300,2,1,0,,,,,transfers without arm's-length price
tmk,221008083,2003,1490300,2,1,1,726000,726000,,194.2735,
tmk,221008083,2004,1490300,2,0,0,,,,,no transfers
tmk,221008083,2005,1490300,2,0,0,,,,,no transfers
tmk,221008083,2006,1490300,2,0,0,,,,,no transfers
tmk,221008083,2007,1490300,2,3,1,1200000,1200000,,321.1132,
tmk,221008083,2008,1490300,2,0,0,,,,,no transfers
tmk,221008083,2009,1490300,2,0,0,,,,,no transfers
tmk,221008083,2010,1490300,2,0,0,,,,,no transfers
tmk,221008083,2011,1490300,2,1,1,575000,575000,,153.8667,
tmk,221008083,2012,1490300,2,0,0,,,,,no transfers
tmk,221008083,2013,1490300,2,1,1,864000,864000,,231.2015,
tmk,221008083,2014,1490300,2,0,0,,,,,no transfers
tmk,221008083,2015,1490300,2,1,1,917000,917000,,245.3840,
tmk,221008083,2016,1490300,2,0,0,,,,,no transfers
tmk,221008083,2017,1490300,2,1,1,975000,975000,,260.9045,
tmk,221008083,2018,1490300,2,0,0,,,,,no transfers
tmk,221008083,2019,1490300,2,1,1,1294100,1294100,,346.2938,
tmk,221008083,2020,1490300,2,0,0,,,,,no transfers
tmk,221008083,2021,1490300,2,0,0,,,,,no transfers
tmk,221008083,2022,1490300,2,1,1,1500000,1500000,,401.3915,
tmk,221008083,2023,1490300,2,0,0,,,,,no transfers
tmk,221008083,2024,1490300,2,0,0,,,,,no transfers
tmk,221008083,2025,1490300,2,1,1,1600000,1600000,,428.1509,
tmk,221008083,2026,1490300,2,0,0,,,,,no transfers
tmk,221008083,1992,1508200,1,0,0,,,,,no transfers
tmk,221008083,1993,1508200,1,0,0,,,,,no transfers
tmk,221008083,1994,1508200,1,0,0,,,,,no transfers
tmk,221008083,1995,1508200,1,0,0,,,,,no transfers
tmk,221008083,1996,1508200,1,1,1,383800,383800,,100.0000,
tmk,221008083,1997,1508200,1,0,0,,,,,no transfers
tmk,221008083,1998,1508200,1,0,0,,,,,no transfers
tmk,221008083,1999,1508200,1,0,0,,,,,no transfers
tmk,221008083,2000,1508200,1,0,0,,,,,no transfers
tmk,221008083,2001,1508200,1,0,0,,,,,no transfers
tmk,221008083,2002,1508200,1,0,0,,,,,no transfers
tmk,221008083,2003,1508200,1,0,0,,,,,no transfers
tmk,221008083,2004,1508200,1,1,1,1050000,1050000,,273.5800,
tmk,221008083,2005,1508200,1,0,0,,,,,no transfers
tmk,221008083,2006,1508200,1,2,1,1579000,1579000,,411.4122,
tmk,221008083,2007,1508200,1,0,0,,,,,no transfers
tmk,221008083,2008,1508200,1,0,0,,,,,no transfers
tmk,221008083,2009,1508200,1,0,0,,,,,no transfers
tmk,221008083,2010,1508200,1,0,0,,,,,no transfers
tmk,221008083,2011,1508200,1,0,0,,,,,no transfers
tmk,221008083,2012,1508200,1,0,0,,,,,no transfers
tmk,221008083,2013,1508200,1,0,0,,,,,no transfers
tmk,221008083,2014,1508200,1,0,0,,,,,no transfers
tmk,221008083,2015,1508200,1,0,0,,,,,no transfers
tmk,221008083,2016,1508200,1,1,1,1250000,1250000,,325.6905,
tmk,221008083,2017,1508200,1,0,0,,,,,no transfers
tmk,221008083,2018,1508200,1,0,0,,,,,no transfers
tmk,221008083,2019,1508200,1,0,0,,,,,no transfers
tmk,221008083,2020,1508200,1,0,0,,,,,no transfers
tmk,221008083,2021,1508200,1,0,0,,,,,no transfers
tmk,221008083,2022,1508200,1,0,0,,,,,no transfers
tmk,221008083,2023,1508200,1,0,0,,,,,no transfers
tmk,221008083,2024,1508200,1,0,0,,,,,no transfers
tmk,221008083,2025,1508200,1,0,0,,,,,no transfers
tmk,221008083,2026,1508200,1,0,0,,,,,no transfers
tmk,221008083,1992,1533600,4,0,0,,,,,no transfers
tmk,221008083,1993,1533600,4,1,1,580000,580000,,100.0000,
tmk,221008083,1994,1533600,4,1,1,406000,406000,-30.0000,70.0000,
tmk,221008083,1995,1533600,4,0,0,,,,,no transfers
tmk,221008083,1996,1533600,4,0,0,,,,,no transfers
tmk,221008083,1997,1533600,4,2,2,296500,296500,,51.1207,
tmk,221008083,1998,1533600,4,0,0,,,,,no transfers
tmk,221008083,1999,1533600,4,1,1,400000,400000,,68.9655,
tmk,221008083,2000,1533600,4,1,1,699000,699000,74.7500,120.5172,
tmk,221008083,2001,1533600,4,1,1,830000,830000,18.7411,143.1034,
tmk,221008083,2002,1533600,4,0,0,,,,,no transfers
tmk,221008083,2003,1533600,4,0,0,,,,,no transfers
tmk,221008083,2004,1533600,4,0,0,,,,,no transfers
tmk,221008083,2005,1533600,4,1,1,1112514,1112514,,191.8128,
tmk,221008083,2006,1533600,4,0,0,,,,,no transfers
tmk,221008083,2007,1533600,4,0,0,,,,,no transfers
tmk,221008083,2008,1533600,4,0,0,,,,,no transfers
tmk,221008083,2009,1533600,4,0,0,,,,,no transfers
tmk,221008083,2010,1533600,4,0,0,,,,,no transfers
tmk,221008083,2011,1533600,4,0,0,,,,,no transfers
tmk,221008083,2012,1533600,4,0,0,,,,,no transfers
tmk,221008083,2013,1533600,4,0,0,,,,,no transfers
tmk,221008083,2014,1533600,4,0,0,,,,,no transfers
tmk,221008083,2015,1533600,4,0,0,,,,,no transfers
tmk,221008083,2016,1533600,4,0,0,,,,,no transfers
tmk,221008083,2017,1533600,4,0,0,,,,,no transfers
tmk,221008083,2018,1533600,4,0,0,,,,,no transfers
tmk,221008083,2019,1533600,4,2,0,,,,,transfers without arm's-length price
tmk,221008083,2020,1533600,4,0,0,,,,,no transfers
tmk,221008083,2021,1533600,4,0,0,,,,,no transfers
tmk,221008083,2022,1533600,4,1,1,1810000,1810000,,312.0690,
tmk,221008083,2023,1533600,4,0,0,,,,,no transfers
tmk,221008083,2024,1533600,4,0,0,,,,,no transfers
tmk,221008083,2025,1533600,4,0,0,,,,,no transfers
tmk,221008083,2026,1533600,4,0,0,,,,,no transfers
tmk,221008083,1992,1533800,1,0,0,,,,,no transfers
tmk,221008083,1993,1533800,1,0,0,,,,,no transfers
tmk,221008083,1994,1533800,1,0,0,,,,,no transfers
tmk,221008083,1995,1533800,1,0,0,,,,,no transfers
tmk,221008083,1996,1533800,1,1,1,202000,202000,,100.0000,
tmk,221008083,1997,1533800,1,0,0,,,,,no transfers
tmk,221008083,1998,1533800,1,0,0,,,,,no transfers
tmk,221008083,1999,1533800,1,0,0,,,,,no transfers
tmk,221008083,2000,1533800,1,0,0,,,,,no transfers
tmk,221008083,2001,1533800,1,0,0,,,,,no transfers
tmk,221008083,2002,1533800,1,0,0,,,,,no transfers
tmk,221008083,2003,1533800,1,0,0,,,,,no transfers
tmk,221008083,2004,1533800,1,1,0,,,,,transfers without arm's-length price
tmk,221008083,2005,1533800,1,0,0,,,,,no transfers
tmk,221008083,2006,1533800,1,0,0,,,,,no transfers
tmk,221008083,2007,1533800,1,1,0,,,,,transfers without arm's-length price
tmk,221008083,2008,1533800,1,0,0,,,,,no transfers
tmk,221008083,2009,1533800,1,0,0,,,,,no transfers
tmk,221008083,2010,1533800,1,0,0,,,,,no transfers
tmk,221008083,2011,1533800,1,0,0,,,,,no transfers
tmk,221008083,2012,1533800,1,0,0,,,,,no transfers
tmk,221008083,2013,1533800,1,1,0,,,,,transfers without arm's-length price
tmk,221008083,2014,1533800,1,0,0,,,,,no transfers
tmk,221008083,2015,1533800,1,0,0,,,,,no transfers
tmk,221008083,2016,1533800,1,1,0,,,,,transfers without arm's-length price
tmk,221008083,2017,1533800,1,0,0,,,,,no transfers
tmk,221008083,2018,1533800,1,0,0,,,,,no transfers
tmk,221008083,2019,1533800,1,0,0,,,,,no transfers
tmk,221008083,2020,1533800,1,0,0,,,,,no transfers
tmk,221008083,2021,1533800,1,0,0,,,,,no transfers
tmk,221008083,2022,1533800,1,1,1,1795000,1795000,,888.6139,
tmk,221008083,2023,1533800,1,0,0,,,,,no transfers
tmk,221008083,2024,1533800,1,0,0,,,,,no transfers
tmk,221008083,2025,1533800,1,0,0,,,,,no transfers
tmk,221008083,2026,1533800,1,0,0,,,,,no transfers
tmk,221008083,1992,1811600,4,0,0,,,,,no transfers
tmk,221008083,1993,1811600,4,0,0,,,,,no transfers
tmk,221008083,1994,1811600,4,0,0,,,,,no transfers
tmk,221008083,1995,1811600,4,0,0,,,,,no transfers
tmk,221008083,1996,1811600,4,1,1,333300,333300,,100.0000,
tmk,221008083,1997,1811600,4,3,3,323200,313817,-3.0303,96.9697,
tmk,221008083,1998,1811600,4,1,1,323200,323200,0.0000,96.9697,
tmk,221008083,1999,1811600,4,0,0,,,,,no transfers
tmk,221008083,2000,1811600,4,2,2,540000,540000,,162.0162,
tmk,221008083,2001,1811600,4,1,1,745000,745000,37.9630,223.5224,
tmk,221008083,2002,1811600,4,0,0,,,,,no transfers
tmk,221008083,2003,1811600,4,1,1,800000,800000,,240.0240,
tmk,221008083,2004,1811600,4,0,0,,,,,no transfers
tmk,221008083,2005,1811600,4,1,1,1250000,1250000,,375.0375,
tmk,221008083,2006,1811600,4,0,0,,,,,no transfers
tmk,221008083,2007,1811600,4,1,0,,,,,transfers without arm's-length price
tmk,221008083,2008,1811600,4,0,0,,,,,no transfers
tmk,221008083,2009,1811600,4,0,0,,,,,no transfers
tmk,221008083,2010,1811600,4,0,0,,,,,no transfers
tmk,221008083,2011,1811600,4,0,0,,,,,no transfers
tmk,221008083,2012,1811600,4,0,0,,,,,no transfers
tmk,221008083,2013,1811600,4,0,0,,,,,no transfers
tmk,221008083,2014,1811600,4,0,0,,,,,no transfers
tmk,221008083,2015,1811600,4,0,0,,,,,no transfers
tmk,221008083,2016,1811600,4,1,1,1425000,1425000,,427.5428,
tmk,221008083,2017,1811600,4,0,0,,,,,no transfers
tmk,221008083,2018,1811600,4,1,0,,,,,transfers without arm's-length price
tmk,221008083,2019,1811600,4,0,0,,,,,no transfers
tmk,221008083,2020,1811600,4,0,0,,,,,no transfers
tmk,221008083,2021,1811600,4,2,1,1310000,1310000,,393.0393,
tmk,221008083,2022,1811600,4,0,0,,,,,no transfers
tmk,221008083,2023,1811600,4,2,1,2595000,2595000,,778.5779,
tmk,221008083,2024,1811600,4,0,0,,,,,no transfers
tmk,221008083,2025,1811600,4,1,0,,,,,transfers without arm's-length price
tmk,221008083,2026,1811600,4,0,0,,,,,no transfers
tmk,221008083,1992,1843500,11,0,0,,,,,no transfers
tmk,221008083,1993,1843500,11,0,0,,,,,no transfers
tmk,221008083,1994,1843500,11,0,0,,,,,no transfers
tmk,221008083,1995,1843500,11,1,1,598500,598500,,100.0000,
tmk,221008083,1996,1843500,11,4,4,354150,355088,-40.8271,59.1729,
tmk,221008083,1997,1843500,11,10,10,361250,363270,2.0048,60.3592,
tmk,221008083,1998,1843500,11,2,1,467500,467500,29.4118,78.1119,
tmk,221008083,1999,1843500,11,3,3,425000,466667,-9.0909,71.0109,
tmk,221008083,2000,1843500,11,3,3,550000,539779,29.4118,91.8964,
tmk,221008083,2001,1843500,11,0,0,,,,,no transfers
tmk,221008083,2002,1843500,11,2,1,775000,775000,,129.4904,
tmk,221008083,2003,1843500,11,2,2,945000,945000,21.9355,157.8947,
tmk,221008083,2004,1843500,11,1,1,1025000,1025000,8.4656,171.2615,
tmk,221008083,2005,1843500,11,4,2,1180000,1180000,15.1220,197.1596,
tmk,221008083,2006,1843500,11,0,0,,,,,no transfers
tmk,221008083,2007,1843500,11,0,0,,,,,no transfers
tmk,221008083,2008,1843500,11,0,0,,,,,no transfers
tmk,221008083,2009,1843500,11,2,1,1600000,1600000,,267.3350,
tmk,221008083,2010,1843500,11,1,1,1125000,1125000,-29.6875,187.9699,
tmk,221008083,2011,1843500,11,0,0,,,,,no transfers
tmk,221008083,2012,1843500,11,1,1,999500,999500,,167.0008,
tmk,221008083,2013,1843500,11,4,4,1415000,1232250,41.5708,236.4244,
tmk,221008083,2014,1843500,11,4,3,1040000,718333,-26.5018,173.7678,
tmk,221008083,2015,1843500,11,1,1,1000000,1000000,-3.8462,167.0844,
tmk,221008083,2016,1843500,11,0,0,,,,,no transfers
tmk,221008083,2017,1843500,11,2,2,1371500,1371500,,229.1562,
tmk,221008083,2018,1843500,11,1,0,,,,,transfers without arm's-length price
tmk,221008083,2019,1843500,11,3,3,1450000,1021667,,242.2723,
tmk,221008083,2020,1843500,11,0,0,,,,,no transfers
tmk,221008083,2021,1843500,11,1,0,,,,,transfers without arm's-length price
tmk,221008083,2022,1843500,11,0,0,,,,,no transfers
tmk,221008083,2023,1843500,11,2,1,2050000,2050000,,342.5230,
tmk,221008083,2024,1843500,11,1,0,,,,,transfers without arm's-length price
tmk,221008083,2025,1843500,11,0,0,,,,,no transfers
tmk,221008083,2026,1843500,11,1,1,1900000,1900000,,317.4603,
tmk,221008083,1992,1934600,2,0,0,,,,,no transfers
tmk,221008083,1993,1934600,2,0,0,,,,,no transfers
tmk,221008083,1994,1934600,2,1,1,605500,605500,,100.0000,
tmk,221008083,1995,1934600,2,0,0,,,,,no transfers
tmk,221008083,1996,1934600,2,0,0,,,,,no transfers
tmk,221008083,1997,1934600,2,1,1,450000,450000,,74.3187,
tmk,221008083,1998,1934600,2,1,0,,,,,transfers without arm's-length price
tmk,221008083,1999,1934600,2,1,0,,,,,transfers without arm's-length price
tmk,221008083,2000,1934600,2,0,0,,,,,no transfers
tmk,221008083,2001,1934600,2,1,0,,,,,transfers without arm's-length price
tmk,221008083,2002,1934600,2,1,1,920000,920000,,151.9405,
tmk,221008083,2003,1934600,2,1,0,,,,,transfers without arm's-length price
tmk,221008083,2004,1934600,2,2,2,6452515,6452515,,1065.6507,
tmk,221008083,2005,1934600,2,0,0,,,,,no transfers
tmk,221008083,2006,1934600,2,0,0,,,,,no transfers
tmk,221008083,2007,1934600,2,0,0,,,,,no transfers
tmk,221008083,2008,1934600,2,1,0,,,,,transfers without arm's-length price
tmk,221008083,2009,1934600,2,0,0,,,,,no transfers
tmk,221008083,2010,1934600,2,0,0,,,,,no transfers
tmk,221008083,2011,1934600,2,0,0,,,,,no transfers
tmk,221008083,2012,1934600,2,1,1,60000,60000,,9.9092,
tmk,221008083,2013,1934600,2,0,0,,,,,no transfers
tmk,221008083,2014,1934600,2,0,0,,,,,no transfers
tmk,221008083,2015,1934600,2,0,0,,,,,no transfers
tmk,221008083,2016,1934600,2,0,0,,,,,no transfers
tmk,221008083,2017,1934600,2,0,0,,,,,no transfers
tmk,221008083,2018,1934600,2,1,0,,,,,transfers without arm's-length price
tmk,221008083,2019,1934600,2,0,0,,,,,no transfers
tmk,221008083,2020,1934600,2,0,0,,,,,no transfers
tmk,221008083,2021,1934600,2,0,0,,,,,no transfers
tmk,221008083,2022,1934600,2,0,0,,,,,no transfers
tmk,221008083,2023,1934600,2,1,0,,,,,transfers without arm's-length price
tmk,221008083,2024,1934600,2,0,0,,,,,no transfers
tmk,221008083,2025,1934600,2,0,0,,,,,no transfers
tmk,221008083,2026,1934600,2,0,0,,,,,no transfers
tmk,221008083,1992,1976200,5,0,0,,,,,no transfers
tmk,221008083,1993,1976200,5,0,0,,,,,no transfers
tmk,221008083,1994,1976200,5,2,2,656000,656000,,100.0000,
tmk,221008083,1995,1976200,5,1,1,550000,550000,-16.1585,83.8415,
tmk,221008083,1996,1976200,5,1,1,553000,553000,0.5455,84.2988,
